"Pathway Id","Pathway Name","Reaction Id","Reaction Definition","Reaction Type","Reaction Substrates","Reaction Products","Enzyme Id","Enzyme Substrates","Enzyme Products","Notes"
"cge00770","Pantothenate and CoA biosynthesis","R04391","ATP + N-((R)-Pantothenoyl)-L-cysteine <=> ADP + (R)-4'-Phosphopantothenoyl-L-cysteine","irreversible","C00002 C04079","C00008 C04352","2.7.1.33","C00002 C00864","C00008 C03492","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00770","Pantothenate and CoA biosynthesis","R04230","ATP + D-4'-Phosphopantothenate + L-Cysteine <=> AMP + Diphosphate + (R)-4'-Phosphopantothenoyl-L-cysteine","irreversible","C00002 C03492 C00097","C00020 C00013 C04352","6.3.2.5","C00063 C03492 C00097","C00055 C00013 C04352","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00770","Pantothenate and CoA biosynthesis","R04231","CTP + D-4'-Phosphopantothenate + L-Cysteine <=> CMP + Diphosphate + (R)-4'-Phosphopantothenoyl-L-cysteine","irreversible","C00063 C03492 C00097","C00055 C00013 C04352","6.3.2.5","C00063 C03492 C00097","C00055 C00013 C04352",""
"cge00770","Pantothenate and CoA biosynthesis","R03018","ATP + Pantothenate <=> ADP + D-4'-Phosphopantothenate","irreversible","C00002 C00864","C00008 C03492","2.7.1.33","C00002 C00864","C00008 C03492",""
"cge00770","Pantothenate and CoA biosynthesis","R00905","3-Ureidopropionate + H2O <=> beta-Alanine + CO2 + Ammonia","irreversible","C02642 C00001","C00099 C00011 C00014","3.5.1.6","C02642 C00001","C00099 C00011 C00014",""
"cge00770","Pantothenate and CoA biosynthesis","R02269","5,6-Dihydrouracil + H2O <=> 3-Ureidopropionate","irreversible","C00429 C00001","C02642","3.5.2.2","C00429 C00001","C02642",""
"cge00770","Pantothenate and CoA biosynthesis","R00978","5,6-Dihydrouracil + NADP+ <=> Uracil + NADPH + H+","reversible","C00429 C00006","C00106 C00005 C00080","1.3.1.2","C00429 C00006","C00106 C00005 C00080",""
"cge00770","Pantothenate and CoA biosynthesis","R02973","Pantetheine + H2O <=> Pantothenate + Cysteamine","irreversible","C00831 C00001","C00864 C01678","3.5.1.92","C00831 C00001","C00864 C01678",""
"cge00770","Pantothenate and CoA biosynthesis","R01214","L-Valine + 2-Oxoglutarate <=> 3-Methyl-2-oxobutanoic acid + L-Glutamate","reversible","C00183 C00026","C00141 C00025","2.6.1.6","C00123 C00026","C00233 C00025","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00770","Pantothenate and CoA biosynthesis","R01214","L-Valine + 2-Oxoglutarate <=> 3-Methyl-2-oxobutanoic acid + L-Glutamate","reversible","C00183 C00026","C00141 C00025","2.6.1.42","C00123 C00026","C00233 C00025","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00770","Pantothenate and CoA biosynthesis","R03035","ATP + Pantetheine 4'-phosphate <=> Diphosphate + Dephospho-CoA","reversible","C00002 C01134","C00013 C00882","2.7.7.3","C00002 C01134","C00013 C00882",""
"cge00770","Pantothenate and CoA biosynthesis","R00489","L-Aspartate <=> beta-Alanine + CO2","irreversible","C00049","C00099 C00011","4.1.1.11","C00049","C00099 C00011",""
"cge00770","Pantothenate and CoA biosynthesis","R00489","L-Aspartate <=> beta-Alanine + CO2","irreversible","C00049","C00099 C00011","4.1.1.15","C00025","C00334 C00011","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00770","Pantothenate and CoA biosynthesis","R01625","CoA + Apo-[acyl-carrier-protein] <=> Adenosine 3',5'-bisphosphate + Acyl-carrier protein","irreversible","C00010 C03688","C00054 C00229","2.7.8.7","","C00054 C00229",""
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.2.1.11","C00002 C00120 C00010","C00020 C00013 C01894","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.2.1.11","C00002 C00120 C00010","C00020 C00013 C01894","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.2.1.11","C00002 C00120 C00010","C00020 C00013 C01894","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01077","Biocytin + H2O <=> Biotin + L-Lysine","irreversible","C05552 C00001","C00120 C00047","3.5.1.12","C01893 C00001","C00120 C00014","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R05145","Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]","irreversible","C05921 C06249","C00020 C06250","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.2.1.11","C00002 C00120 C00010","C00020 C00013 C01894","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.9","C00002 C00120 C04736","C00020 C00013 C04682","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.10","C00002 C00120 C04763","C00020 C00013 C04727","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.11","C00002 C00120 C04827","C00020 C00013 C04801","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R01074","ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP","irreversible","C00002 C00120","C00013 C05921","6.3.4.15","C00002 C00120 C04735","C00020 C00013 C04681","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R10119","Glutaryl-[acp] methyl ester + Malonyl-[acyl-carrier protein] <=> 3-Ketopimeloyl-[acp] methyl ester + CO2 + Acyl-carrier protein","irreversible","C20375 C01209","C20376 C00011 C00229","2.3.1.41","C00173 C01209","C00685 C00011 C00229","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00780","Biotin metabolism","R10119","Glutaryl-[acp] methyl ester + Malonyl-[acyl-carrier protein] <=> 3-Ketopimeloyl-[acp] methyl ester + CO2 + Acyl-carrier protein","irreversible","C20375 C01209","C20376 C00011 C00229","2.3.1.179","C01209","C00011 C00229",""
"cge00780","Biotin metabolism","R10115","Malonyl-[acp] methyl ester + Malonyl-[acyl-carrier protein] <=> 3-Ketoglutaryl-[acp] methyl ester + CO2 + Acyl-carrier protein","irreversible","C19673 C01209","C20372 C00011 C00229","2.3.1.41","C00173 C01209","C00685 C00011 C00229","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
